id;fatalities;street;ins_street;settl_unit;accs_type;pedestrian;road_type;road_cond;speed_kmh;weather;lighting;x_coord;y_coord;date
2375;0;Pärnu mnt;;Nõmme linnaosa;Kokkupõrge vastutuleva sõidukiga;0.0;Tänav;Märg;50.0;Vihmasadu;Pimeda aeg;6579875.0;535878.0;2022-12-29
2376;0;E. Vilde tee;;Mustamäe linnaosa;Kukkumine ühissõidukis;0.0;Tänav;Kuiv;50.0;Selged olud;Pimeda aeg;6585407.0;538397.0;2024-11-13
2377;1;Ehitajate tee;;Mustamäe linnaosa;Kokkupõrge vastutuleva sõidukiga;0.0;Tänav;Kohev lahtine lumi;50.0;Lumised olud;Pimeda aeg;6586056.0;537830.0;2022-01-30
2378;0;Sõpruse pst;;Mustamäe linnaosa;Kokkupõrge sõidukiga küljelt;0.0;Tänav;Kuiv;50.0;Selged olud;Valge aeg;6585158.0;539606.0;2022-06-13
2379;0;J. Smuuli tee;;Lasnamäe linnaosa;Sõidukite külgkokkupõrge;0.0;Tänav;Kuiv;50.0;Pilvised olud;Valge aeg;6588957.0;547044.0;2021-06-13
2380;0;A. H. Tammsaare tee;;Mustamäe linnaosa;Sõidukite külgkokkupõrge;0.0;Tänav;Kuiv;50.0;Pilvised olud;Valge aeg;6585409.0;539859.0;2022-09-14
2381;0;Kopli tn;;Põhja-Tallinna linnaosa;Kokkupõrge sõidukiga küljelt;0.0;Tänav;Kuiv;50.0;Selged olud;Valge aeg;6590963.0;539133.0;2023-05-08
2382;0;Mustakivi tee;;Lasnamäe linnaosa;Kukkumine ühissõidukis;0.0;Tänav;Kuiv;50.0;Pilvised olud;Valge aeg;6589721.0;549077.0;2023-10-27
2383;0;Endla tn;;Kesklinna linnaosa;Kukkumine ühissõidukis;0.0;Tänav;Kuiv;40.0;Pilvised olud;Valge aeg;6588220.0;541729.0;2023-11-09
2384;0;Männiku tee;;Nõmme linnaosa;Kukkumine ühissõidukis;0.0;Tänav;Kuiv;50.0;;Valge aeg;6584005.0;541039.0;2021-06-22
2385;0;Ranna tee;;Pirita linnaosa;Muu liiklusõnnetus;0.0;Tänav;Kuiv;50.0;Selged olud;Valge aeg;6595331.0;546924.0;2024-03-03
2386;0;Gonsiori tn;;Kesklinna linnaosa;Kukkumine ühissõidukis;0.0;Tänav;Märg;50.0;Pilvised olud;Valge aeg;6588832.0;543250.0;2022-02-23
2387;0;Vabaduse pst;;Nõmme linnaosa;Kokkupõrge teevälise takistusega;0.0;Tänav;Märg;50.0;Pilvised olud;Valge aeg;6580550.0;535830.0;2021-11-28
2388;0;Liivalaia tn;;Kesklinna linnaosa;Kukkumine ühissõidukis;0.0;Tänav;;;;;6588249.0;543032.0;2023-07-07
2389;0;J. Smuuli tee;;Lasnamäe linnaosa;Kokkupõrge ees liikuva sõidukiga;0.0;Tänav;Märg;50.0;Pilvised olud;Valge aeg;6589157.0;546951.0;2021-05-17
2390;0;Salme tn;Soo tn;Põhja-Tallinna linnaosa;Kokkupõrge sõidukiga küljelt;0.0;Tänav;Märg;30.0;Pilvised olud;Valge aeg;6590140.0;541478.0;2023-03-05
2391;0;Sõle tn;;Põhja-Tallinna linnaosa;Muu liiklusõnnetus;0.0;Tänav;Kuiv;30.0;Selged olud;Valge aeg;6589852.0;539863.0;2024-07-15
2392;0;Paldiski mnt;;Haabersti linnaosa;Muu liiklusõnnetus;0.0;Tänav;Kuiv;50.0;Selged olud;Valge aeg;6585834.0;535717.0;2023-10-30
2393;0;Gonsiori tn;;Kesklinna linnaosa;Kukkumine ühissõidukis;0.0;Tänav;Kuiv;50.0;;Valge aeg;6588707.0;543742.0;2021-09-18
2394;0;Mahtra tn;;Lasnamäe linnaosa;Kokkupõrge jalakäijaga;1.0;Muu koht;Märg;50.0;Pilvised olud;;6589711.0;549665.0;2023-01-01
2395;0;Kopli tn;;Põhja-Tallinna linnaosa;Kokkupõrge jalakäijaga;1.0;Tänav;Märg;50.0;Pilvised olud;Pimeda aeg;6591516.0;538090.0;2022-10-28
2396;0;Endla tn;Madara tn;Kristiine linnaosa;Kokkupõrge jalakäijaga;1.0;Tänav;Kuiv;50.0;Pilvised olud;Pimeda aeg;6588009.0;541038.0;2022-06-04
2397;0;Sõle tn;;Põhja-Tallinna linnaosa;Kokkupõrge jalakäijaga;1.0;Õuealatee;Kuiv;20.0;Pilvised olud;Pimeda aeg;6589714.0;539870.0;2024-10-04
2398;0;Tõnismägi;;Kesklinna linnaosa;Kokkupõrge jalakäijaga;1.0;Tänav;Kuiv;30.0;Pilvised olud;Pimeda aeg;6588253.0;542067.0;2021-11-08
2399;0;Paekaare tn;;Lasnamäe linnaosa;Kokkupõrge jalakäijaga;1.0;Tänav;Kuiv;50.0;Pilvised olud;Pimeda aeg;6589137.0;546931.0;2021-09-22
2400;0;Paldiski mnt;;Kristiine linnaosa;Kokkupõrge jalakäijaga;1.0;Tänav;Kuiv;50.0;Selged olud;Pimeda aeg;6588592.0;540769.0;2021-06-20
2401;0;Virbi tn;;Lasnamäe linnaosa;Kokkupõrge jalakäijaga;1.0;Tänav;Kuiv;30.0;Selged olud;Pimeda aeg;6589643.0;547977.0;2024-03-02
2402;0;Endla tn;;Kristiine linnaosa;Kokkupõrge jalakäijaga;1.0;Tänav;Kuiv;50.0;Selged olud;Pimeda aeg;6587991.0;541043.0;2024-05-25
2403;0;Õismäe tee;;Haabersti linnaosa;Kokkupõrge jalakäijaga;1.0;Tänav;Kuiv;50.0;Selged olud;Pimeda aeg;6586342.0;536364.0;2024-11-29
2404;0;Kuklase tn;;Mustamäe linnaosa;Kokkupõrge jalakäijaga;1.0;Õuealatee;Kuiv;20.0;Selged olud;Pimeda aeg;6585753.0;539662.0;2024-05-24
2405;0;Suur-Sõjamäe tn;;Lasnamäe linnaosa;Kokkupõrge jalakäijaga;1.0;Tänav;Kuiv;50.0;Pilvised olud;Pimeda aeg;6586892.0;549243.0;2024-12-04
2406;0;Sügise tn;;Põhja-Tallinna linnaosa;Kokkupõrge jalakäijaga;1.0;Tänav;Kuiv;50.0;Pilvised olud;Pimeda aeg;6588927.0;541411.0;2022-05-26
2407;0;Pallasti tn;;Lasnamäe linnaosa;Kokkupõrge jalakäijaga;1.0;Tänav;Kuiv;50.0;Selged olud;Pimeda aeg;6588484.0;545059.0;2024-12-30
2408;0;Reisijate tn;;Põhja-Tallinna linnaosa;Kokkupõrge jalakäijaga;1.0;Õuealatee;Kuiv;20.0;Selged olud;Pimeda aeg;6589386.0;541519.0;2024-05-04
2409;0;Punane tn;;Lasnamäe linnaosa;Kokkupõrge jalakäijaga;1.0;Tänav;Kuiv;50.0;Selged olud;Pimeda aeg;6588989.0;547925.0;2024-11-29
2410;0;Kopli tn;;Põhja-Tallinna linnaosa;Kokkupõrge jalakäijaga;1.0;Tänav;Lumelörts, soolalumine segu;50.0;Pilvised olud;Pimeda aeg;6590458.0;540250.0;2021-12-29
2411;0;Maakri tn;;Kesklinna linnaosa;Kokkupõrge jalakäijaga;1.0;Tänav;Kohev lahtine lumi;50.0;Pilvised olud;Pimeda aeg;6588686.0;543061.0;2023-11-26
2412;0;Sõle tn;;Põhja-Tallinna linnaosa;Kokkupõrge jalakäijaga;1.0;Tänav;Pori, saaste;50.0;Selged olud;Pimeda aeg;6589650.0;539973.0;2024-01-08
2413;0;Sõle tn;;Põhja-Tallinna linnaosa;Kokkupõrge jalakäijaga;1.0;Tänav;Pori, saaste;50.0;Pilvised olud;Pimeda aeg;6590397.0;539536.0;2024-01-12
2414;0;Liivalaia tn;;Kesklinna linnaosa;Kokkupõrge jalakäijaga;1.0;Tänav;Pori, saaste;50.0;Pilvised olud;Pimeda aeg;6588559.0;543299.0;2023-12-09
2415;0;Võidujooksu tn;;Lasnamäe linnaosa;Kokkupõrge jalakäijaga;1.0;Tänav;Märg;;Vihmasadu;Pimeda aeg;6589071.0;545966.0;2021-10-20
2416;0;A. H. Tammsaare tee;;Kristiine linnaosa;Kokkupõrge jalakäijaga;1.0;Tänav;Märg;50.0;Pilvised olud;Pimeda aeg;6585215.0;540200.0;2022-11-22
2417;0;Sepa tn;;Põhja-Tallinna linnaosa;Kokkupõrge jalakäijaga;1.0;Tänav;Märg;50.0;Pilvised olud;Pimeda aeg;6591625.0;538378.0;2024-11-27
2418;0;Narva mnt;;Kesklinna linnaosa;Kokkupõrge jalakäijaga;1.0;Tänav;Märg;50.0;Pilvised olud;Pimeda aeg;6589073.0;542983.0;2023-11-02
2419;0;Turba tn;;Lasnamäe linnaosa;Kokkupõrge jalakäijaga;1.0;Tänav;Märg;50.0;Pilvised olud;Pimeda aeg;6589926.0;546231.0;2024-12-29
2420;0;Pirita tee;;Pirita linnaosa;Kokkupõrge jalakäijaga;1.0;Tänav;Märg;50.0;Pilvised olud;Pimeda aeg;6591907.0;546795.0;2024-11-27
2421;0;Võidujooksu tn;;Lasnamäe linnaosa;Kokkupõrge jalakäijaga;1.0;Tänav;Märg;50.0;Pilvised olud;Pimeda aeg;6589043.0;546000.0;2024-03-15
2422;0;Viadukti tn;;Kesklinna linnaosa;Kokkupõrge jalakäijaga;1.0;Tänav;Märg;50.0;Pilvised olud;Pimeda aeg;6586846.0;543176.0;2021-03-01
2423;0;Sõle tn;;Põhja-Tallinna linnaosa;Kokkupõrge jalakäijaga;1.0;Tänav;Märg;50.0;Pilvised olud;Pimeda aeg;6589661.0;539970.0;2021-10-21
2424;0;Karjavälja tn;;Mustamäe linnaosa;Kokkupõrge jalakäijaga;1.0;Tänav;Märg;50.0;Pilvised olud;Pimeda aeg;6585929.0;538738.0;2021-11-19
2425;0;Linnamäe tee;;Lasnamäe linnaosa;Kokkupõrge jalakäijaga;1.0;Tänav;Märg;40.0;Vihmasadu;Pimeda aeg;6590508.0;549286.0;2021-10-26
2426;0;Narva mnt;;Kesklinna linnaosa;Kokkupõrge jalakäijaga;1.0;Tänav;Märg;50.0;Pilvised olud;Pimeda aeg;6589066.0;543032.0;2022-03-12
2427;0;Ehitajate tee;;Haabersti linnaosa;Kokkupõrge jalakäijaga;1.0;Õuealatee;Märg;20.0;Pilvised olud;Pimeda aeg;6586351.0;537173.0;2024-12-16
2428;0;Toom-Kooli tn;;Kesklinna linnaosa;Kokkupõrge jalakäijaga;1.0;Tänav;Märg;20.0;Pilvised olud;Pimeda aeg;6588941.0;541908.0;2023-11-10
2429;0;Akadeemia tee;;Mustamäe linnaosa;Kokkupõrge jalakäijaga;1.0;Tänav;Märg;50.0;Pilvised olud;Pimeda aeg;6584869.0;537581.0;2023-11-15
2430;0;Kadaka pst;;Nõmme linnaosa;Kokkupõrge jalakäijaga;1.0;Tänav;Märg;40.0;Vihmasadu;Pimeda aeg;6582876.0;536264.0;2023-10-31
2431;0;Pärnu mnt;;Kesklinna linnaosa;Kokkupõrge jalakäijaga;1.0;Tänav;Märg;50.0;Vihmasadu;Pimeda aeg;6586273.0;541937.0;2021-09-12
2432;0;Sõpruse pst;;Mustamäe linnaosa;Kokkupõrge jalakäijaga;1.0;Tänav;Märg;50.0;Pilvised olud;Pimeda aeg;6585190.0;539633.0;2024-10-28
2433;0;Paldiski mnt;;Haabersti linnaosa;Kokkupõrge jalakäijaga;1.0;Tänav;Märg;50.0;Pilvised olud;Pimeda aeg;6588168.0;539550.0;2021-10-11
2434;0;E. Vilde tee;;Mustamäe linnaosa;Kokkupõrge jalakäijaga;1.0;Tänav;Märg;50.0;Pilvised olud;Pimeda aeg;6585218.0;539046.0;2023-11-11
2435;0;Sõpruse pst;;Kristiine linnaosa;Kokkupõrge jalakäijaga;1.0;Tänav;Märg;50.0;Pilvised olud;Pimeda aeg;6586311.0;540171.0;2024-02-23
2436;0;Ristiku tn;;Põhja-Tallinna linnaosa;Kokkupõrge jalakäijaga;1.0;Tänav;Märg;40.0;Pilvised olud;Pimeda aeg;6589528.0;540481.0;2021-11-17
2437;0;Paldiski mnt;;Põhja-Tallinna linnaosa;Kokkupõrge jalakäijaga;1.0;Tänav;Märg;40.0;Pilvised olud;Pimeda aeg;6588881.0;540885.0;2024-12-22
2438;0;Lubja tn;J. Vilmsi tn;Kesklinna linnaosa;Kokkupõrge jalakäijaga;1.0;Tänav;Märg;50.0;Vihmasadu;Pimeda aeg;6588128.0;544277.0;2024-02-28
2439;0;Majaka tn;Pallasti tn;Lasnamäe linnaosa;Kokkupõrge jalakäijaga;1.0;Tänav;Märg;50.0;Pilvised olud;Pimeda aeg;6588145.0;544829.0;2021-10-27
2440;0;Gonsiori tn;Laulupeo tn;Kesklinna linnaosa;Kokkupõrge jalakäijaga;1.0;Tänav;Märg;50.0;Pilvised olud;Pimeda aeg;6588633.0;544061.0;2021-11-05
2441;0;Ehitajate tee;;Haabersti linnaosa;Kokkupõrge jalakäijaga;1.0;Tänav;Märg;50.0;Selged olud;Pimeda aeg;6587189.0;536887.0;2023-03-09
2442;0;Ehitajate tee;;Mustamäe linnaosa;Muu liiklusõnnetus;1.0;Õuealatee;Töödeldud pinnaga kinnisõidetud lumi;20.0;Pilvised olud;Pimeda aeg;6585127.0;538096.0;2021-01-03
2443;0;Uus-Sadama tn;;Kesklinna linnaosa;Kokkupõrge jalakäijaga;1.0;Parkla;Kuiv;30.0;Pilvised olud;Pimeda aeg;6589663.0;543331.0;2024-11-09
2444;0;Ahtri tn;;Kesklinna linnaosa;Kokkupõrge jalakäijaga;1.0;Parkla;Märg;50.0;Vihmasadu;Pimeda aeg;6589308.0;543282.0;2021-09-23
2445;0;Tuulemaa tn;;Põhja-Tallinna linnaosa;Kokkupõrge jalakäijaga;1.0;Parkla;Pole teada;50.0;Pole teada;Pimeda aeg;6590170.0;539326.0;2024-10-21
2446;1;Järvevana tee;Järvevana tee;Kesklinna linnaosa;Kokkupõrge jalakäijaga;1.0;Tänav;Märg;50.0;Pilvised olud;Pimeda aeg;6587397.0;544753.0;2022-03-25
2447;0;Pärnu mnt;;Nõmme linnaosa;Kokkupõrge jalakäijaga;1.0;Tänav;Pole teada;;Pole teada;Teadmine puudub;6583496.0;539611.0;2024-10-12
2448;0;Mustamäe tee;;Mustamäe linnaosa;Kokkupõrge jalakäijaga;1.0;Tänav;Pole teada;;Pole teada;Teadmine puudub;6585279.0;538620.0;2024-12-14
2449;0;A. H. Tammsaare tee;;Mustamäe linnaosa;Kokkupõrge jalakäijaga;1.0;Õuealatee;Kuiv;20.0;Pilvised olud;Valge aeg;6585871.0;538342.0;2024-08-31
2450;0;Sinika tn;;Kristiine linnaosa;Kokkupõrge jalakäijaga;1.0;Tänav;;50.0;;Valge aeg;6588049.0;540876.0;2023-10-25
2451;0;Ümera tn;;Lasnamäe linnaosa;Kokkupõrge jalakäijaga;1.0;Tänav;Kuiv;30.0;Selged olud;Valge aeg;6590011.0;550590.0;2021-06-20
2452;0;Põhja pst;;Põhja-Tallinna linnaosa;Kokkupõrge jalakäijaga;1.0;Tänav;Kuiv;30.0;Selged olud;Valge aeg;6589812.0;542186.0;2024-05-25
2453;0;Narva mnt;;Lasnamäe linnaosa;Kokkupõrge jalakäijaga;1.0;Tänav;Kuiv;50.0;Selged olud;Valge aeg;6591553.0;551133.0;2021-04-07
2454;0;Pallasti tn;;Lasnamäe linnaosa;Kokkupõrge jalakäijaga;1.0;Õuealatee;Kuiv;20.0;Selged olud;Valge aeg;6588541.0;544991.0;2022-06-05
2455;0;Narva mnt;;Kesklinna linnaosa;Kokkupõrge jalakäijaga;1.0;Tänav;Kuiv;40.0;Selged olud;Valge aeg;6589076.0;543048.0;2024-09-19
2456;0;Astangu tn;;Haabersti linnaosa;Kokkupõrge jalakäijaga;1.0;Tänav;Kuiv;50.0;;Valge aeg;6585498.0;535499.0;2023-04-14
2457;0;Välja tn;Mustamäe tee;Kristiine linnaosa;Kokkupõrge jalakäijaga;1.0;Tänav;Kuiv;50.0;Selged olud;Valge aeg;6587772.0;539823.0;2021-07-19
2458;0;Paldiski mnt;;Haabersti linnaosa;Kokkupõrge jalakäijaga;1.0;Tänav;Kuiv;50.0;Pilvised olud;Valge aeg;6585796.0;535652.0;2021-11-25
2459;0;Väike-Ameerika tn;;Kesklinna linnaosa;Kokkupõrge jalakäijaga;1.0;Tänav;Kuiv;30.0;Selged olud;Valge aeg;6587845.0;541958.0;2024-03-05
2460;0;Tulika tn;;Kristiine linnaosa;Kokkupõrge jalakäijaga;1.0;Tänav;Kuiv;50.0;Selged olud;Valge aeg;6588343.0;540762.0;2021-06-26
2461;0;Narva mnt;;Kesklinna linnaosa;Kokkupõrge jalakäijaga;1.0;Tänav;Kuiv;50.0;Pilvised olud;Valge aeg;6589792.0;545455.0;2022-09-30
2462;0;Sõle tn;;Põhja-Tallinna linnaosa;Kokkupõrge jalakäijaga;1.0;Tänav;Kuiv;50.0;Selged olud;Valge aeg;6588928.0;540366.0;2022-07-04
2463;0;Jaama tn;;Nõmme linnaosa;Kokkupõrge jalakäijaga;1.0;Tänav;Kuiv;50.0;Selged olud;Valge aeg;6583502.0;538884.0;2024-05-24
2464;0;Tööstuse tn;Ravi tn;Põhja-Tallinna linnaosa;Kokkupõrge jalakäijaga;1.0;Tänav;Kuiv;50.0;Pilvised olud;Valge aeg;6590366.0;541170.0;2021-03-03
2465;0;Lastekodu tn;;Kesklinna linnaosa;Kokkupõrge jalakäijaga;1.0;Tänav;Kuiv;50.0;Pilvised olud;Valge aeg;6588304.0;543681.0;2021-04-12
2466;0;Raudtee tn;;Nõmme linnaosa;Kokkupõrge jalakäijaga;1.0;Tänav;Kuiv;50.0;Selged olud;Valge aeg;6583612.0;539848.0;2024-06-23
2467;0;F. R. Faehlmanni tn;;Kesklinna linnaosa;Kokkupõrge jalakäijaga;1.0;Tänav;Kuiv;30.0;Selged olud;Valge aeg;6588948.0;544088.0;2023-04-21
2468;0;Tulika tn;;Kristiine linnaosa;Kokkupõrge jalakäijaga;1.0;Tänav;Kuiv;50.0;Pilvised olud;Valge aeg;6587906.0;540917.0;2024-12-30
2469;0;Pikk jalg;;Kesklinna linnaosa;Kokkupõrge jalakäijaga;1.0;Tänav;Kuiv;20.0;Selged olud;Valge aeg;6588929.0;542015.0;2022-09-28
2470;0;Vikerlase tn;;Lasnamäe linnaosa;Kokkupõrge jalakäijaga;1.0;Väljak;Kuiv;30.0;Selged olud;Valge aeg;6589357.0;547901.0;2021-04-30
2471;0;Ehitajate tee;Keskuse tn;Mustamäe linnaosa;Kokkupõrge jalakäijaga;1.0;Tänav;Kuiv;50.0;Selged olud;Valge aeg;6584919.0;538148.0;2021-07-16
2472;0;Tedre tn;Nõmme tee;Kristiine linnaosa;Kokkupõrge jalakäijaga;1.0;Tänav;Kuiv;50.0;Selged olud;Valge aeg;6586835.0;540926.0;2021-06-02
2473;0;Linnamäe tee;;Lasnamäe linnaosa;Kokkupõrge jalakäijaga;1.0;Tänav;Töödeldud pinnaga kinnisõidetud lumi;40.0;Pilvised olud;Valge aeg;6590515.0;549920.0;2024-01-08
2474;0;Kose tee;;Pirita linnaosa;Kokkupõrge jalakäijaga;1.0;Tänav;Kohev lahtine lumi;40.0;Pilvised olud;Valge aeg;6591541.0;547389.0;2024-01-19
2475;0;Paasiku tn;;Lasnamäe linnaosa;Kokkupõrge jalakäijaga;1.0;Õuealatee;Töödeldud pinnaga kinnisõidetud lumi;20.0;Pilvised olud;Valge aeg;6590454.0;548505.0;2023-11-29
2476;0;Pallasti tn;;Lasnamäe linnaosa;Kokkupõrge jalakäijaga;1.0;Tänav;;;Selged olud;Valge aeg;6588188.0;544898.0;2021-01-20
2477;0;Mustakivi tee;Laagna tee;Lasnamäe linnaosa;Kokkupõrge jalakäijaga;1.0;Tänav;Märg;50.0;Pilvised olud;Valge aeg;6589744.0;549168.0;2023-04-30
2478;0;Tulika tn;;Kristiine linnaosa;Kokkupõrge jalakäijaga;1.0;Tänav;Märg;40.0;Pilvised olud;Valge aeg;6588087.0;540850.0;2022-01-20
2479;0;Virve tn;;Kristiine linnaosa;Kokkupõrge jalakäijaga;1.0;Tänav;Märg;50.0;Vihmasadu;Valge aeg;6584815.0;541300.0;2021-11-23
2480;0;Peterburi tee;;Lasnamäe linnaosa;Kokkupõrge jalakäijaga;1.0;Tänav;Märg;50.0;Pilvised olud;Valge aeg;6587687.0;544959.0;2021-12-09
2481;0;Liivalaia tn;;Kesklinna linnaosa;Kokkupõrge jalakäijaga;1.0;Tänav;Märg;40.0;Pilvised olud;Valge aeg;6588306.0;543094.0;2024-12-03
2482;0;Võidujooksu tn;Pae tn;Lasnamäe linnaosa;Kokkupõrge jalakäijaga;1.0;Tänav;Märg;50.0;Pilvised olud;Valge aeg;6588894.0;546158.0;2021-12-18
2483;0;Tornimäe tn;;Kesklinna linnaosa;Kokkupõrge jalakäijaga;1.0;Tänav;Kuiv;50.0;Selged olud;Valge aeg;6588618.0;543216.0;2024-05-21
2484;0;Rannamõisa tee;;Haabersti linnaosa;Kokkupõrge ees liikuva sõidukiga;1.0;Tänav;Kuiv;30.0;Selged olud;Valge aeg;6587981.0;535487.0;2022-06-22
2485;0;Endla tn;;Kristiine linnaosa;Kokkupõrge jalakäijaga;1.0;Parkla;Kuiv;50.0;Selged olud;Valge aeg;6587767.0;541176.0;2021-06-01
2486;0;Rannamõisa tee;;Haabersti linnaosa;Kokkupõrge jalakäijaga;1.0;Parkla;Märg;50.0;Pilvised olud;Valge aeg;6588033.0;535486.0;2021-10-15
2487;1;Tervise tn;Retke tee;Mustamäe linnaosa;Kokkupõrge jalakäijaga;1.0;Tänav;Kuiv;50.0;Pilvised olud;Valge aeg;6584380.0;539969.0;2021-05-14
2488;1;Torupilli ots;;Kesklinna linnaosa;Kokkupõrge jalakäijaga;1.0;Tänav;Kuiv;50.0;Pilvised olud;Valge aeg;6588410.0;543643.0;2024-07-24
2489;0;Mustakivi tee;;Lasnamäe linnaosa;Kokkupõrge jalakäijaga;1.0;Tänav;Kuiv;50.0;Pilvised olud;Pimeda aeg;6589750.0;549174.0;2021-10-02
2490;0;Kadaka pst;Suvila tn;Nõmme linnaosa;Kokkupõrge jalakäijaga;1.0;Tänav;Töödeldud pinnaga jäätunud kate;40.0;Pilvised olud;Pimeda aeg;6581489.0;535917.0;2024-01-11
2491;0;E. Vilde tee;;Mustamäe linnaosa;Kokkupõrge jalakäijaga;1.0;Tänav;Kuiv;50.0;Pilvised olud;Pimeda aeg;6585157.0;537585.0;2022-07-17
2492;0;Akadeemia tee;;Mustamäe linnaosa;Kokkupõrge jalakäijaga;1.0;Tänav;Kuiv;50.0;Pilvised olud;Pimeda aeg;6584538.0;537978.0;2021-10-14
2493;0;K. Kärberi tn;;Lasnamäe linnaosa;Kokkupõrge jalakäijaga;1.0;Tänav;Sõidujäljed puhtad, sõidujälgede vahe lumine;30.0;Pilvised olud;Pimeda aeg;6590123.0;550148.0;2023-11-28
2494;0;A. H. Tammsaare tee;;Mustamäe linnaosa;Kokkupõrge jalakäijaga;1.0;Tänav;Märg;50.0;Selged olud;Pimeda aeg;6585566.0;539554.0;2024-03-13
2495;0;Ahtri tn;;Kesklinna linnaosa;Kokkupõrge jalakäijaga;1.0;Tänav;Märg;50.0;Pilvised olud;Pimeda aeg;6589343.0;543086.0;2021-11-19
2496;0;Kadaka tee;;Mustamäe linnaosa;Kokkupõrge jalakäijaga;1.0;Tänav;Märg;50.0;Pilvised olud;Pimeda aeg;6586026.0;537644.0;2023-11-03
2497;0;Toompuiestee;;Kesklinna linnaosa;Kokkupõrge jalakäijaga;1.0;Tänav;Märg;40.0;Pilvised olud;Pimeda aeg;6588982.0;541596.0;2024-11-17
2498;0;E. Vilde tee;;Mustamäe linnaosa;Kokkupõrge jalakäijaga;1.0;Tänav;Märg;50.0;Pilvised olud;Pimeda aeg;6585243.0;537747.0;2024-12-10
2499;0;Nõmme tee;Räägu tn;Kristiine linnaosa;Kokkupõrge jalakäijaga;1.0;Tänav;Märg;50.0;Pilvised olud;Pimeda aeg;6586516.0;540783.0;2024-12-20
2500;0;Ranna tee;;Pirita linnaosa;Kokkupõrge jalakäijaga;1.0;Tänav;Märg;50.0;Pilvised olud;Pimeda aeg;6595764.0;546920.0;2022-01-10
2501;0;Tehnika tn;Rohu tn;Põhja-Tallinna linnaosa;Kokkupõrge jalakäijaga;1.0;Tänav;Kuiv;30.0;Pilvised olud;Valge aeg;6588883.0;541232.0;2024-05-13
2502;0;Lubja tn;;Kesklinna linnaosa;Kokkupõrge jalakäijaga;1.0;Tänav;Kuiv;50.0;Pilvised olud;Valge aeg;6588124.0;544275.0;2021-08-21
2503;0;Peterburi tee;;Lasnamäe linnaosa;Kokkupõrge jalakäijaga;1.0;Tänav;Kuiv;50.0;Selged olud;Valge aeg;6587748.0;545370.0;2022-04-22
2504;0;Majaka tn;;Lasnamäe linnaosa;Kokkupõrge jalakäijaga;1.0;Tänav;Kuiv;50.0;Selged olud;Valge aeg;6588056.0;544970.0;2024-03-06
2505;0;Õismäe tee;;Haabersti linnaosa;Kokkupõrge jalakäijaga;1.0;Tänav;Kuiv;50.0;Selged olud;Valge aeg;6587058.0;536583.0;2021-11-01
2506;0;Akadeemia tee;;Mustamäe linnaosa;Kokkupõrge jalakäijaga;1.0;Tänav;Kuiv;50.0;Pilvised olud;Valge aeg;6584533.0;537962.0;2021-09-06
2507;0;Tatari tn;;Kesklinna linnaosa;Kokkupõrge jalakäijaga;1.0;Tänav;Kuiv;40.0;Madal vastu paistev päike;Valge aeg;6587846.0;542496.0;2024-01-04
2508;0;Sõpruse pst;;Kristiine linnaosa;Kokkupõrge jalakäijaga;1.0;Tänav;Kuiv;50.0;Pilvised olud;Valge aeg;6586562.0;540261.0;2024-12-12
2509;0;Merivälja tee;Supluse pst;Pirita linnaosa;Kokkupõrge jalakäijaga;1.0;Tänav;Kuiv;50.0;Selged olud;Valge aeg;6592837.0;547337.0;2022-07-26
2510;0;Koskla tn;Sõpruse pst;Kristiine linnaosa;Kokkupõrge jalakäijaga;1.0;Tänav;Kuiv;50.0;Selged olud;Valge aeg;6587794.0;540807.0;2021-09-28
2511;0;Männiku tee;;Nõmme linnaosa;Kokkupõrge jalakäijaga;1.0;Tänav;Lumelörts, soolalumine segu;50.0;Pilvised olud;Valge aeg;6581805.0;540789.0;2021-12-07
2512;0;Juhkentali tn;;Kesklinna linnaosa;Kokkupõrge jalakäijaga;1.0;Tänav;Märg;50.0;Pilvised olud;Valge aeg;6588125.0;543129.0;2022-01-07
2513;0;Õismäe tee;;Haabersti linnaosa;Kokkupõrge jalakäijaga;1.0;Tänav;Märg;50.0;Pilvised olud;Valge aeg;6586964.0;536874.0;2024-11-03
2514;0;K. Kärberi tn;;Lasnamäe linnaosa;Kokkupõrge jalakäijaga;1.0;Tänav;Märg;50.0;Pilvised olud;Valge aeg;6590395.0;550554.0;2024-09-27
2515;0;Õismäe tee;;Haabersti linnaosa;Kokkupõrge jalakäijaga;1.0;Õuealatee;Märg;20.0;Vihmasadu;Valge aeg;6586923.0;536679.0;2024-10-02
2516;0;Telliskivi tn;;Põhja-Tallinna linnaosa;Kokkupõrge jalakäijaga;1.0;Jalg- ja jalgrattatee;Kuiv;;Selged olud;Valge aeg;6589443.0;541447.0;2023-06-27
2517;0;Tartu mnt;;Kesklinna linnaosa;Kokkupõrge vastutuleva sõidukiga;1.0;Tänav;Märg;50.0;Vihmasadu;Valge aeg;6588101.0;544044.0;2024-09-27
2518;0;Ehitajate tee;;Haabersti linnaosa;Kokkupõrge sõidukiga küljelt;0.0;Tänav;Märg;50.0;Pilvised olud;Pimeda aeg;6586616.0;537268.0;2021-10-15
2519;0;Ehitajate tee;;Haabersti linnaosa;Kokkupõrge vastutuleva sõidukiga;0.0;Tänav;Märg;50.0;Vihmasadu;Pimeda aeg;6586627.0;537286.0;2024-10-31
